date,i_m1sum,i_temp3
2022-01-15 13:30:00,0.9235652255639575,533.0
2022-01-15 13:45:00,0.7634065517254137,529.0
2022-01-15 14:00:00,0.6098523592822738,526.0
2022-01-15 14:15:00,0.4265780005598165,524.0
2022-01-15 14:30:00,0.21688571625574368,524.0
2022-01-15 14:45:00,-0.002713290141434929,522.0
2022-01-15 15:00:00,-0.2190100558409116,520.0
2022-01-15 15:15:00,-0.4154933773541767,518.0
2022-01-15 15:30:00,-0.5822565325881244,516.0
2022-01-15 15:45:00,-0.6334412634025043,514.0
2022-01-15 16:00:00,-0.6449991058444611,513.0
2022-01-15 16:15:00,-0.6516035872398649,510.0
2022-01-15 16:30:00,-0.6549058279375669,509.0
2022-01-15 16:45:00,-0.6549058279375669,504.0
2022-01-15 17:00:00,-0.6549058279375669,499.0
2022-01-15 17:15:00,-0.6549058279375669,496.0
2022-01-15 17:30:00,-0.6549058279375669,494.0
2022-01-15 17:45:00,-0.6549058279375669,493.0
2022-01-15 18:00:00,-0.6549058279375669,491.0
2022-01-15 18:15:00,-0.6549058279375669,490.0
2022-01-15 18:30:00,-0.6549058279375669,489.0
2022-01-15 18:45:00,-0.6549058279375669,488.0
2022-01-15 19:00:00,-0.6549058279375669,487.0
2022-01-15 19:15:00,-0.6549058279375669,485.0
2022-01-15 19:30:00,-0.6549058279375669,484.0
2022-01-15 19:45:00,-0.6549058279375669,483.0
2022-01-15 20:00:00,-0.6549058279375669,480.0
2022-01-15 20:15:00,-0.6549058279375669,479.0
2022-01-15 20:30:00,-0.6549058279375669,478.0
2022-01-15 20:45:00,-0.6549058279375669,477.0
2022-01-15 21:00:00,-0.6549058279375669,476.0
2022-01-15 21:15:00,-0.6549058279375669,474.0
2022-01-15 21:30:00,-0.6549058279375669,473.0
2022-01-15 21:45:00,-0.6549058279375669,472.0
2022-01-15 22:00:00,-0.6549058279375669,471.0
2022-01-15 22:15:00,-0.6549058279375669,469.0
2022-01-15 22:30:00,-0.6549058279375669,465.0
2022-01-15 22:45:00,-0.6549058279375669,464.0
2022-01-15 23:00:00,-0.6549058279375669,463.0
2022-01-15 23:15:00,-0.6549058279375669,462.0
2022-01-15 23:30:00,-0.6549058279375669,461.0
2022-01-15 23:45:00,-0.6549058279375669,460.0
2022-01-16 00:00:00,-0.6549058279375669,460.0
2022-01-16 00:15:00,-0.6549058279375669,459.0
2022-01-16 00:30:00,-0.6549058279375669,458.0
2022-01-16 00:45:00,-0.6549058279375669,457.0
2022-01-16 01:00:00,-0.6549058279375669,456.0
2022-01-16 01:15:00,-0.6549058279375669,456.0
2022-01-16 01:30:00,-0.6549058279375669,455.0
2022-01-16 01:45:00,-0.6549058279375669,455.0
2022-01-16 02:00:00,-0.6549058279375669,454.0
2022-01-16 02:15:00,-0.6549058279375669,453.0
2022-01-16 02:30:00,-0.6549058279375669,452.0
2022-01-16 02:45:00,-0.6549058279375669,451.0
2022-01-16 03:00:00,-0.6549058279375669,451.0
2022-01-16 03:15:00,-0.6549058279375669,450.0
2022-01-16 03:30:00,-0.6549058279375669,450.0
2022-01-16 03:45:00,-0.6549058279375669,449.0
2022-01-16 04:00:00,-0.6549058279375669,449.0
2022-01-16 04:15:00,-0.6549058279375669,448.0
2022-01-16 04:30:00,-0.6549058279375669,448.0
2022-01-16 04:45:00,-0.6549058279375669,447.0
2022-01-16 05:00:00,-0.6549058279375669,446.0
2022-01-16 05:15:00,-0.6549058279375669,446.0
2022-01-16 05:30:00,-0.6549058279375669,446.0
2022-01-16 05:45:00,-0.6549058279375669,445.0
2022-01-16 06:00:00,-0.6549058279375669,445.0
2022-01-16 06:15:00,-0.6549058279375669,444.0
2022-01-16 06:30:00,-0.6549058279375669,443.0
2022-01-16 06:45:00,-0.6549058279375669,443.0
2022-01-16 07:00:00,-0.6549058279375669,443.0
2022-01-16 07:15:00,-0.6549058279375669,442.0
2022-01-16 07:30:00,-0.6449991058444611,441.0
2022-01-16 07:45:00,-0.6169300599139946,439.0
2022-01-16 08:00:00,-0.5839076529369753,436.0
2022-01-16 08:15:00,-0.5607919680530618,436.0
2022-01-16 08:30:00,-0.5426296442157011,436.0
2022-01-16 08:45:00,-0.5046538761921289,436.0
2022-01-16 09:00:00,-0.46172474712200373,435.0
2022-01-16 09:15:00,-0.40558665526107085,425.0
2022-01-16 09:30:00,-0.4798870709593644,182.0
2022-01-16 09:45:00,-0.4435624232846431,112.0
2022-01-16 10:00:00,-0.4187956180518786,111.0
2022-01-16 10:15:00,-0.2652414256087387,118.0
2022-01-16 10:30:00,-0.17608092677078646,123.0
2022-01-16 10:45:00,-0.2190100558409116,128.0
2022-01-16 11:00:00,-0.2602880645621858,133.0
2022-01-16 11:15:00,-0.2437768610736761,137.0
2022-01-16 11:30:00,-0.1892898895615942,141.0
2022-01-16 11:45:00,-0.21075445409665677,145.0
2022-01-16 12:00:00,0.07488936625456052,148.0
2022-01-16 12:15:00,0.07819160695226245,151.0
2022-01-16 12:30:00,-0.08031594653743038,153.0
2022-01-16 12:45:00,0.249908123232763,153.0
2022-01-16 13:00:00,0.35723094590807586,159.0
2022-01-16 13:15:00,0.1458875412551521,163.0
2022-01-16 13:30:00,-0.17277868607308453,184.0
2022-01-16 13:45:00,0.048471440672945044,204.0
2022-01-16 14:00:00,-0.05885138200236781,226.0
2022-01-16 14:15:00,0.17725882788332048,308.0
2022-01-16 14:30:00,-0.00766665118798783,355.0
2022-01-16 14:45:00,-0.16287196397997872,370.0
2022-01-16 15:00:00,-0.2900082308415032,374.0
2022-01-16 15:15:00,-0.498049394796725,353.0
2022-01-16 15:30:00,-0.593814375030081,337.0
2022-01-16 15:45:00,-0.6334412634025043,326.0
2022-01-16 16:00:00,-0.6449991058444611,318.0
2022-01-16 16:15:00,-0.6516035872398649,312.0
2022-01-16 16:30:00,-0.6549058279375669,308.0
2022-01-16 16:45:00,-0.6549058279375669,304.0
2022-01-16 17:00:00,-0.6549058279375669,301.0
2022-01-16 17:15:00,-0.6549058279375669,298.0
2022-01-16 17:30:00,-0.6549058279375669,288.0
2022-01-16 17:45:00,-0.6549058279375669,281.0
2022-01-16 18:00:00,-0.6549058279375669,279.0
2022-01-16 18:15:00,-0.6549058279375669,276.0
2022-01-16 18:30:00,-0.6549058279375669,275.0
2022-01-16 18:45:00,-0.6549058279375669,273.0
2022-01-16 19:00:00,-0.6549058279375669,270.0
2022-01-16 19:15:00,-0.6549058279375669,270.0
2022-01-16 19:30:00,-0.6549058279375669,269.0
2022-01-16 19:45:00,-0.6549058279375669,268.0
2022-01-16 20:00:00,-0.6549058279375669,268.0
2022-01-16 20:15:00,-0.6549058279375669,268.0
2022-01-16 20:30:00,-0.6549058279375669,267.0
2022-01-16 20:45:00,-0.6549058279375669,265.0
2022-01-16 21:00:00,-0.6549058279375669,264.0
2022-01-16 21:15:00,-0.6549058279375669,262.0
2022-01-16 21:30:00,-0.6549058279375669,259.0
2022-01-16 21:45:00,-0.6549058279375669,251.0
2022-01-16 22:00:00,-0.6549058279375669,250.0
2022-01-16 22:15:00,-0.6549058279375669,250.0
2022-01-16 22:30:00,-0.6549058279375669,250.0
2022-01-16 22:45:00,-0.6549058279375669,250.0
2022-01-16 23:00:00,-0.6549058279375669,250.0
2022-01-16 23:15:00,-0.6549058279375669,250.0
2022-01-16 23:30:00,-0.6549058279375669,250.0
2022-01-16 23:45:00,-0.6549058279375669,250.0
2022-01-17 00:00:00,-0.6549058279375669,250.0
2022-01-17 00:15:00,-0.6549058279375669,250.0
2022-01-17 00:30:00,-0.6549058279375669,250.0
2022-01-17 00:45:00,-0.6549058279375669,250.0
2022-01-17 01:00:00,-0.6549058279375669,250.0
2022-01-17 01:15:00,-0.6549058279375669,250.0
2022-01-17 01:30:00,-0.6549058279375669,250.0
2022-01-17 01:45:00,-0.6549058279375669,250.0
2022-01-17 02:00:00,-0.6549058279375669,250.0
2022-01-17 02:15:00,-0.6549058279375669,250.0
2022-01-17 02:30:00,-0.6549058279375669,251.0
2022-01-17 02:45:00,-0.6549058279375669,250.0
2022-01-17 03:00:00,-0.6549058279375669,251.0
2022-01-17 03:15:00,-0.6549058279375669,251.0
2022-01-17 03:30:00,-0.6549058279375669,251.0
2022-01-17 03:45:00,-0.6549058279375669,251.0
2022-01-17 04:00:00,-0.6549058279375669,251.0
2022-01-17 04:15:00,-0.6549058279375669,251.0
2022-01-17 04:30:00,-0.6549058279375669,251.0
2022-01-17 04:45:00,-0.6549058279375669,251.0
2022-01-17 05:00:00,-0.6549058279375669,251.0
2022-01-17 05:15:00,-0.6549058279375669,251.0
2022-01-17 05:30:00,-0.6549058279375669,251.0
2022-01-17 05:45:00,-0.6549058279375669,251.0
2022-01-17 06:00:00,-0.6549058279375669,251.0
2022-01-17 06:15:00,-0.6549058279375669,243.0
2022-01-17 06:30:00,-0.6549058279375669,241.0
2022-01-17 06:45:00,-0.6516035872398649,241.0
2022-01-17 07:00:00,-0.646650226193312,241.0
2022-01-17 07:15:00,-0.6433479854956101,241.0
2022-01-17 07:30:00,-0.6334412634025043,242.0
2022-01-17 07:45:00,-0.6086744581697398,243.0
2022-01-17 08:00:00,-0.595465495378932,243.0
2022-01-17 08:15:00,-0.5773031715415714,244.0
2022-01-17 08:30:00,-0.545931884913403,245.0
2022-01-17 08:45:00,-0.5393274035179992,243.0
2022-01-17 09:00:00,-0.5030027558432779,243.0
2022-01-17 09:15:00,-0.5129094779363838,239.0
2022-01-17 09:30:00,-0.48153819130821535,238.0
2022-01-17 09:45:00,-0.4138422570053257,238.0
2022-01-17 10:00:00,-0.44026018258694116,237.0
2022-01-17 10:15:00,-0.4237489790984315,228.0
2022-01-17 10:30:00,-0.3444952023535851,227.0
2022-01-17 10:45:00,-0.44026018258694116,226.0
2022-01-17 11:00:00,-0.4633758674708547,226.0
2022-01-17 11:15:00,-0.5096072372386817,226.0
2022-01-17 11:30:00,-0.49309603375017214,226.0
2022-01-17 11:45:00,-0.5046538761921289,226.0
2022-01-17 12:00:00,-0.5277695610760424,225.0
2022-01-17 12:15:00,-0.5294206814248934,226.0
2022-01-17 12:30:00,-0.5145605982852347,226.0
2022-01-17 12:45:00,-0.44026018258694116,225.0
2022-01-17 13:00:00,-0.5426296442157011,225.0
2022-01-17 13:15:00,-0.6136278192162927,225.0
2022-01-17 13:30:00,-0.6416968651467592,225.0
2022-01-17 13:45:00,-0.6449991058444611,225.0
2022-01-17 14:00:00,-0.6301390227048024,224.0
2022-01-17 14:15:00,-0.646650226193312,221.0
2022-01-17 14:30:00,-0.6499524668910139,221.0
2022-01-17 14:45:00,-0.648301346542163,221.0
2022-01-17 15:00:00,-0.648301346542163,221.0
2022-01-17 15:15:00,-0.648301346542163,221.0
2022-01-17 15:30:00,-0.648301346542163,221.0
2022-01-17 15:45:00,-0.6516035872398649,221.0
2022-01-17 16:00:00,-0.6516035872398649,221.0
2022-01-17 16:15:00,-0.653254707588716,221.0
2022-01-17 16:30:00,-0.6549058279375669,221.0
2022-01-17 16:45:00,-0.6549058279375669,220.0
2022-01-17 17:00:00,-0.6549058279375669,136.0
2022-01-17 17:15:00,-0.6549058279375669,120.0
2022-01-17 17:30:00,-0.6549058279375669,121.0
2022-01-17 17:45:00,-0.6549058279375669,121.0
2022-01-17 18:00:00,-0.6549058279375669,120.0
2022-01-17 18:15:00,-0.6549058279375669,121.0
2022-01-17 18:30:00,-0.6549058279375669,121.0
2022-01-17 18:45:00,-0.6549058279375669,122.0
2022-01-17 19:00:00,-0.6549058279375669,123.0
2022-01-17 19:15:00,-0.6549058279375669,123.0
2022-01-17 19:30:00,-0.6549058279375669,124.0
2022-01-17 19:45:00,-0.6549058279375669,125.0
2022-01-17 20:00:00,-0.6549058279375669,126.0
2022-01-17 20:15:00,-0.6549058279375669,126.0
2022-01-17 20:30:00,-0.6549058279375669,127.0
2022-01-17 20:45:00,-0.6549058279375669,128.0
2022-01-17 21:00:00,-0.6549058279375669,128.0
2022-01-17 21:15:00,-0.6549058279375669,129.0
2022-01-17 21:30:00,-0.6549058279375669,130.0
2022-01-17 21:45:00,-0.6549058279375669,130.0
2022-01-17 22:00:00,-0.6549058279375669,131.0
2022-01-17 22:15:00,-0.6549058279375669,131.0
2022-01-17 22:30:00,-0.6549058279375669,131.0
2022-01-17 22:45:00,-0.6549058279375669,132.0
2022-01-17 23:00:00,-0.6549058279375669,133.0
2022-01-17 23:15:00,-0.6549058279375669,133.0
2022-01-17 23:30:00,-0.6549058279375669,134.0
2022-01-17 23:45:00,-0.6549058279375669,135.0
2022-01-18 00:00:00,-0.6549058279375669,135.0
2022-01-18 00:15:00,-0.6549058279375669,135.0
2022-01-18 00:30:00,-0.6549058279375669,136.0
2022-01-18 00:45:00,-0.6549058279375669,136.0
2022-01-18 01:00:00,-0.6549058279375669,137.0
2022-01-18 01:15:00,-0.6549058279375669,137.0
2022-01-18 01:30:00,-0.6549058279375669,138.0
2022-01-18 01:45:00,-0.6549058279375669,138.0
2022-01-18 02:00:00,-0.6549058279375669,138.0
2022-01-18 02:15:00,-0.6549058279375669,139.0
2022-01-18 02:30:00,-0.6549058279375669,140.0
2022-01-18 02:45:00,-0.6549058279375669,140.0
2022-01-18 03:00:00,-0.6549058279375669,140.0
2022-01-18 03:15:00,-0.6549058279375669,141.0
2022-01-18 03:30:00,-0.6549058279375669,141.0
2022-01-18 03:45:00,-0.6549058279375669,141.0
2022-01-18 04:00:00,-0.6549058279375669,142.0
2022-01-18 04:15:00,-0.6549058279375669,143.0
2022-01-18 04:30:00,-0.6549058279375669,143.0
2022-01-18 04:45:00,-0.6549058279375669,143.0
2022-01-18 05:00:00,-0.6549058279375669,143.0
2022-01-18 05:15:00,-0.6549058279375669,144.0
2022-01-18 05:30:00,-0.6549058279375669,145.0
2022-01-18 05:45:00,-0.6549058279375669,145.0
2022-01-18 06:00:00,-0.6549058279375669,143.0
2022-01-18 06:15:00,-0.6549058279375669,140.0
2022-01-18 06:30:00,-0.6549058279375669,140.0
2022-01-18 06:45:00,-0.6549058279375669,141.0
2022-01-18 07:00:00,-0.6549058279375669,141.0
2022-01-18 07:15:00,-0.646650226193312,141.0
2022-01-18 07:30:00,-0.5855587732858263,142.0
2022-01-18 07:45:00,-0.5706986901461676,141.0
2022-01-18 08:00:00,-0.5393274035179992,141.0
2022-01-18 08:15:00,-0.5706986901461676,141.0
2022-01-18 08:30:00,-0.4650269878197057,141.0
2022-01-18 08:45:00,-0.501351635494427,142.0
2022-01-18 09:00:00,-0.48979379305247017,142.0
2022-01-18 09:15:00,-0.39072657212141215,143.0
2022-01-18 09:30:00,-0.3626575261909457,142.0
2022-01-18 09:45:00,-0.2933104715392051,143.0
2022-01-18 10:00:00,-0.20249885235240192,144.0
2022-01-18 10:15:00,-0.3246817581673735,144.0
2022-01-18 10:30:00,-0.15626748258457485,144.0
2022-01-18 10:45:00,-0.22066117618976255,145.0
2022-01-18 11:00:00,-0.11333835351444971,145.0
2022-01-18 11:15:00,-0.053898020955814904,145.0
2022-01-18 11:30:00,0.07323824590570956,146.0
2022-01-18 11:45:00,-0.23056789828286836,146.0
2022-01-18 12:00:00,-0.26689254595758966,146.0
2022-01-18 12:15:00,-0.29991495293460896,147.0
2022-01-18 12:30:00,-0.31477503607426766,150.0
2022-01-18 12:45:00,-0.2900082308415032,148.0
2022-01-18 13:00:00,-0.2041499727012529,148.0
2022-01-18 13:15:00,-0.1694764453753826,148.0
2022-01-18 13:30:00,-0.1942432506081471,148.0
2022-01-18 13:45:00,-0.2900082308415032,149.0
2022-01-18 14:00:00,-0.27019478665529156,149.0
2022-01-18 14:15:00,-0.3791687296794554,150.0
2022-01-18 14:30:00,-0.4732825895639605,150.0
2022-01-18 14:45:00,-0.5063049965409798,150.0
2022-01-18 15:00:00,-0.5261184407271915,152.0
2022-01-18 15:15:00,-0.5591408477042108,151.0
2022-01-18 15:30:00,-0.6086744581697398,151.0
2022-01-18 15:45:00,-0.6400457447979082,151.0
2022-01-18 16:00:00,-0.646650226193312,151.0
2022-01-18 16:15:00,-0.6516035872398649,151.0
2022-01-18 16:30:00,-0.6549058279375669,152.0
2022-01-18 16:45:00,-0.6549058279375669,152.0
2022-01-18 17:00:00,-0.6549058279375669,152.0
2022-01-18 17:15:00,-0.6549058279375669,153.0
2022-01-18 17:30:00,-0.6549058279375669,153.0
2022-01-18 17:45:00,-0.6549058279375669,153.0
2022-01-18 18:00:00,-0.6549058279375669,153.0
2022-01-18 18:15:00,-0.6549058279375669,153.0
2022-01-18 18:30:00,-0.6549058279375669,154.0
2022-01-18 18:45:00,-0.6549058279375669,154.0
2022-01-18 19:00:00,-0.6549058279375669,155.0
2022-01-18 19:15:00,-0.6549058279375669,155.0
2022-01-18 19:30:00,-0.6549058279375669,155.0
2022-01-18 19:45:00,-0.6549058279375669,155.0
2022-01-18 20:00:00,-0.6549058279375669,155.0
2022-01-18 20:15:00,-0.6549058279375669,156.0
2022-01-18 20:30:00,-0.6549058279375669,156.0
2022-01-18 20:45:00,-0.6549058279375669,156.0
2022-01-18 21:00:00,-0.6549058279375669,156.0
2022-01-18 21:15:00,-0.6549058279375669,156.0
2022-01-18 21:30:00,-0.6549058279375669,157.0
2022-01-18 21:45:00,-0.6549058279375669,157.0
2022-01-18 22:00:00,-0.6549058279375669,157.0
2022-01-18 22:15:00,-0.6549058279375669,157.0
2022-01-18 22:30:00,-0.6549058279375669,158.0
2022-01-18 22:45:00,-0.6549058279375669,158.0
2022-01-18 23:00:00,-0.6549058279375669,158.0
2022-01-18 23:15:00,-0.6549058279375669,158.0
2022-01-18 23:30:00,-0.6549058279375669,158.0
2022-01-18 23:45:00,-0.6549058279375669,158.0
2022-01-19 00:00:00,-0.6549058279375669,159.0
2022-01-19 00:15:00,-0.6549058279375669,159.0
2022-01-19 00:30:00,-0.6549058279375669,159.0
2022-01-19 00:45:00,-0.6549058279375669,160.0
2022-01-19 01:00:00,-0.6549058279375669,160.0
2022-01-19 01:15:00,-0.6549058279375669,160.0
2022-01-19 01:30:00,-0.6549058279375669,160.0
2022-01-19 01:45:00,-0.6549058279375669,160.0
2022-01-19 02:00:00,-0.6549058279375669,160.0
2022-01-19 02:15:00,-0.6549058279375669,161.0
2022-01-19 02:30:00,-0.6549058279375669,161.0
2022-01-19 02:45:00,-0.6549058279375669,161.0
2022-01-19 03:00:00,-0.6549058279375669,161.0
2022-01-19 03:15:00,-0.6549058279375669,161.0
2022-01-19 03:30:00,-0.6549058279375669,161.0
2022-01-19 03:45:00,-0.6549058279375669,162.0
2022-01-19 04:00:00,-0.6549058279375669,162.0
2022-01-19 04:15:00,-0.6549058279375669,162.0
2022-01-19 04:30:00,-0.6549058279375669,163.0
2022-01-19 04:45:00,-0.6549058279375669,163.0
2022-01-19 05:00:00,-0.6549058279375669,163.0
2022-01-19 05:15:00,-0.6549058279375669,163.0
2022-01-19 05:30:00,-0.6549058279375669,163.0
2022-01-19 05:45:00,-0.6549058279375669,163.0
2022-01-19 06:00:00,-0.6549058279375669,163.0
2022-01-19 06:15:00,-0.6549058279375669,160.0
2022-01-19 06:30:00,-0.6549058279375669,159.0
2022-01-19 06:45:00,-0.6549058279375669,159.0
2022-01-19 07:00:00,-0.646650226193312,159.0
2022-01-19 07:15:00,-0.5855587732858263,159.0
2022-01-19 07:30:00,-0.5096072372386817,159.0
2022-01-19 07:45:00,-0.4749337099128115,159.0
2022-01-19 08:00:00,-0.44026018258694116,162.0
2022-01-19 08:15:00,-0.4088888959587728,160.0
2022-01-19 08:30:00,-0.4303534604938354,160.0
2022-01-19 08:45:00,-0.39072657212141215,160.0
2022-01-19 09:00:00,-0.3940288128191141,157.0
2022-01-19 09:15:00,-0.3626575261909457,156.0
2022-01-19 09:30:00,-0.35275080409783993,158.0
2022-01-19 09:45:00,-0.3544019244466909,158.0
2022-01-19 10:00:00,-0.3032171936323109,159.0
2022-01-19 10:15:00,-0.34119296165588314,159.0
2022-01-19 10:30:00,-0.27019478665529156,159.0
2022-01-19 10:45:00,-0.1298495570029594,161.0
2022-01-19 11:00:00,-0.1892898895615942,160.0
2022-01-19 11:15:00,-0.2041499727012529,159.0
2022-01-19 11:30:00,-0.1546163622357239,158.0
2022-01-19 11:45:00,-0.1546163622357239,158.0
2022-01-19 12:00:00,0.16239874474366175,158.0
2022-01-19 12:15:00,-0.14305851979376713,158.0
2022-01-19 12:30:00,-0.15626748258457485,158.0
2022-01-19 12:45:00,-0.13150067735181034,161.0
2022-01-19 13:00:00,-0.11994283490985358,161.0
2022-01-19 13:15:00,-0.07040922444432457,160.0
2022-01-19 13:30:00,-0.032433456420752335,160.0
2022-01-19 13:45:00,-0.2338701389805703,160.0
2022-01-19 14:00:00,-0.30817055467886384,160.0
2022-01-19 14:15:00,-0.3444952023535851,161.0
2022-01-19 14:30:00,-0.3890754517725612,161.0
2022-01-19 14:45:00,-0.4452135436334941,161.0
2022-01-19 15:00:00,-0.38577321107485923,161.0
2022-01-19 15:15:00,-0.5723498104950185,161.0
2022-01-19 15:30:00,-0.6053722174720378,161.0
2022-01-19 15:45:00,-0.6367435041002062,164.0
2022-01-19 16:00:00,-0.646650226193312,161.0
2022-01-19 16:15:00,-0.6516035872398649,161.0
2022-01-19 16:30:00,-0.6549058279375669,161.0
2022-01-19 16:45:00,-0.6549058279375669,157.0
2022-01-19 17:00:00,-0.6549058279375669,103.0
2022-01-19 17:15:00,-0.6549058279375669,85.0
2022-01-19 17:30:00,-0.6549058279375669,85.0
2022-01-19 17:45:00,-0.6549058279375669,84.0
2022-01-19 18:00:00,-0.6549058279375669,84.0
2022-01-19 18:15:00,-0.6549058279375669,85.0
2022-01-19 18:30:00,-0.6549058279375669,85.0
2022-01-19 18:45:00,-0.6549058279375669,86.0
2022-01-19 19:00:00,-0.6549058279375669,86.0
2022-01-19 19:15:00,-0.6549058279375669,87.0
2022-01-19 19:30:00,-0.6549058279375669,87.0
2022-01-19 19:45:00,-0.6549058279375669,88.0
2022-01-19 20:00:00,-0.6549058279375669,88.0
2022-01-19 20:15:00,-0.6549058279375669,88.0
2022-01-19 20:30:00,-0.6549058279375669,88.0
2022-01-19 20:45:00,-0.6549058279375669,89.0
2022-01-19 21:00:00,-0.6549058279375669,90.0
2022-01-19 21:15:00,-0.6549058279375669,90.0
2022-01-19 21:30:00,-0.6549058279375669,90.0
2022-01-19 21:45:00,-0.6549058279375669,91.0
2022-01-19 22:00:00,-0.6549058279375669,91.0
2022-01-19 22:15:00,-0.6549058279375669,91.0
2022-01-19 22:30:00,-0.6549058279375669,91.0
2022-01-19 22:45:00,-0.6549058279375669,92.0
2022-01-19 23:00:00,-0.6549058279375669,92.0
2022-01-19 23:15:00,-0.6549058279375669,93.0
2022-01-19 23:30:00,-0.6549058279375669,93.0
2022-01-19 23:45:00,-0.6549058279375669,93.0
2022-01-20 00:00:00,-0.6549058279375669,94.0
2022-01-20 00:15:00,-0.6549058279375669,94.0
2022-01-20 00:30:00,-0.6549058279375669,95.0
2022-01-20 00:45:00,-0.6549058279375669,95.0
2022-01-20 01:00:00,-0.6549058279375669,95.0
2022-01-20 01:15:00,-0.6549058279375669,95.0
2022-01-20 01:30:00,-0.6549058279375669,96.0
2022-01-20 01:45:00,-0.6549058279375669,96.0
2022-01-20 02:00:00,-0.6549058279375669,96.0
2022-01-20 02:15:00,-0.6549058279375669,96.0
2022-01-20 02:30:00,-0.6549058279375669,97.0
2022-01-20 02:45:00,-0.6549058279375669,97.0
2022-01-20 03:00:00,-0.6549058279375669,98.0
2022-01-20 03:15:00,-0.6549058279375669,98.0
2022-01-20 03:30:00,-0.6549058279375669,98.0
2022-01-20 03:45:00,-0.6549058279375669,98.0
2022-01-20 04:00:00,-0.6549058279375669,99.0
2022-01-20 04:15:00,-0.6549058279375669,99.0
2022-01-20 04:30:00,-0.6549058279375669,100.0
2022-01-20 04:45:00,-0.6549058279375669,100.0
2022-01-20 05:00:00,-0.6549058279375669,100.0
2022-01-20 05:15:00,-0.6549058279375669,100.0
2022-01-20 05:30:00,-0.6549058279375669,101.0
2022-01-20 05:45:00,-0.6549058279375669,101.0
2022-01-20 06:00:00,-0.6549058279375669,100.0
2022-01-20 06:15:00,-0.6549058279375669,100.0
2022-01-20 06:30:00,-0.6549058279375669,100.0
2022-01-20 06:45:00,-0.6549058279375669,100.0
2022-01-20 07:00:00,-0.6549058279375669,100.0
2022-01-20 07:15:00,-0.6549058279375669,101.0
2022-01-20 07:30:00,-0.6549058279375669,101.0
2022-01-20 07:45:00,-0.6433479854956101,101.0
2022-01-20 08:00:00,-0.6400457447979082,98.0
2022-01-20 08:15:00,-0.6383946244490573,91.0
2022-01-20 08:30:00,-0.6202323006116965,91.0
2022-01-20 08:45:00,-0.6020699767743359,89.0
2022-01-20 09:00:00,-0.5905121343323791,83.0
2022-01-20 09:15:00,-0.5822565325881244,83.0
2022-01-20 09:30:00,-0.4386090622380902,83.0
2022-01-20 09:45:00,-0.3279839988650754,84.0
2022-01-20 10:00:00,-0.36761088723749863,86.0
2022-01-20 10:15:00,-0.2685436663064406,89.0
2022-01-20 10:30:00,-0.3180772767719696,88.0
2022-01-20 10:45:00,-0.025828975025348467,89.0
2022-01-20 11:00:00,0.21193235520919076,92.0
2022-01-20 11:15:00,-0.0192244936299446,96.0
2022-01-20 11:30:00,-0.12654731630525745,91.0
2022-01-20 11:45:00,-0.3775176093306044,93.0
2022-01-20 12:00:00,-0.34119296165588314,94.0
2022-01-20 12:15:00,-0.16782532502653164,95.0
2022-01-20 12:30:00,-0.30156607328345997,96.0
2022-01-20 12:45:00,-0.3692620075863496,100.0
2022-01-20 13:00:00,-0.29991495293460896,100.0
2022-01-20 13:15:00,-0.3808198500283064,99.0
2022-01-20 13:30:00,-0.3098216750277148,98.0
2022-01-20 13:45:00,-0.3841220907260083,99.0
2022-01-20 14:00:00,-0.39567993316796507,99.0
2022-01-20 14:15:00,-0.5310718017737444,100.0
2022-01-20 14:30:00,-0.43200458084268634,100.0
2022-01-20 14:45:00,-0.38742433142371024,100.0
2022-01-20 15:00:00,-0.48153819130821535,100.0
2022-01-20 15:15:00,-0.6367435041002062,100.0
2022-01-20 15:30:00,-0.646650226193312,100.0
2022-01-20 15:45:00,-0.648301346542163,100.0
2022-01-20 16:00:00,-0.6516035872398649,97.0
2022-01-20 16:15:00,-0.6549058279375669,87.0
2022-01-20 16:30:00,-0.6549058279375669,88.0
2022-01-20 16:45:00,-0.6549058279375669,87.0
2022-01-20 17:00:00,-0.6549058279375669,88.0
2022-01-20 17:15:00,-0.6549058279375669,95.0
2022-01-20 17:30:00,-0.6549058279375669,95.0
2022-01-20 17:45:00,-0.6549058279375669,90.0
2022-01-20 18:00:00,-0.6549058279375669,91.0
2022-01-20 18:15:00,-0.6549058279375669,92.0
2022-01-20 18:30:00,-0.6549058279375669,92.0
2022-01-20 18:45:00,-0.6549058279375669,92.0
2022-01-20 19:00:00,-0.6549058279375669,93.0
2022-01-20 19:15:00,-0.6549058279375669,93.0
2022-01-20 19:30:00,-0.6549058279375669,93.0
2022-01-20 19:45:00,-0.6549058279375669,93.0
2022-01-20 20:00:00,-0.6549058279375669,93.0
2022-01-20 20:15:00,-0.6549058279375669,93.0
2022-01-20 20:30:00,-0.6549058279375669,94.0
2022-01-20 20:45:00,-0.6549058279375669,95.0
2022-01-20 21:00:00,-0.6549058279375669,95.0
2022-01-20 21:15:00,-0.6549058279375669,95.0
2022-01-20 21:30:00,-0.6549058279375669,95.0
2022-01-20 21:45:00,-0.6549058279375669,95.0
2022-01-20 22:00:00,-0.6549058279375669,95.0
2022-01-20 22:15:00,-0.6549058279375669,95.0
2022-01-20 22:30:00,-0.6549058279375669,96.0
2022-01-20 22:45:00,-0.6549058279375669,96.0
2022-01-20 23:00:00,-0.6549058279375669,96.0
