date,i_m1sum,i_power,i_temp1,i_temp2,i_temp3
2022-08-02 10:45:00,0.900449540680044,0.7482661989834364,0.8175396701739516,0.7630371123821302,1.4021138227775092
2022-08-02 11:00:00,2.095860673248144,1.6313400864654304,0.9092440029086923,0.7881045943267547,1.4217167889489888
2022-08-02 11:15:00,1.998444572665937,1.3296231749090826,0.9780222524597478,0.8131720762713792,1.4282511110061487
2022-08-02 11:30:00,1.7177541133612726,0.645240912110537,1.0468005020108035,0.8382395582160036,1.3106333139772712
2022-08-02 11:45:00,1.4056923674284398,-0.3702940584937562,1.0238744188271183,0.8382395582160036,1.147275262548275
2022-08-02 12:00:00,1.242231452892194,-0.3702940584937562,1.000948335643433,0.8298837309011288,1.0950006860909962
2022-08-02 12:15:00,1.2703004988226605,-0.3702940584937562,1.000948335643433,0.821527903586254,1.0492604316908771
2022-08-02 12:30:00,1.106839584286415,-0.3702940584937562,0.9780222524597478,0.8131720762713792,1.0165888214050778
2022-08-02 12:45:00,1.2719516191715114,-0.3702940584937562,0.9780222524597478,0.8131720762713792,0.9904515331764384
2022-08-02 13:00:00,1.103537343588713,-0.3702940584937562,0.9550961692760627,0.8048162489565044,0.9708485670049589
2022-08-02 13:15:00,1.1563731947519438,-0.3702940584937562,0.9321700860923775,0.7964604216416296,0.9447112787763194
2022-08-02 13:30:00,1.44036589475431,-0.3702940584937562,0.9092440029086923,0.7881045943267547,0.9251083126048398
2022-08-02 13:45:00,0.8657760133541736,-0.3702940584937562,0.8863179197250071,0.7797487670118799,0.8989710243762005
2022-08-02 14:00:00,1.5344797546388154,-0.3702940584937562,0.8633918365413219,0.7713929396970051,0.8793680582047209
2022-08-02 14:15:00,1.648407058709532,-0.3702940584937562,0.6570570878881552,0.6878346665482569,0.8728337361475611
2022-08-02 14:30:00,1.5179685511503056,-0.3702940584937562,0.6112049215207849,0.6544113572887577,0.8532307699760815
2022-08-02 14:45:00,1.0820727790536504,-0.3702940584937562,0.5882788383370997,0.6293438753441332,0.8466964479189216
2022-08-02 15:00:00,1.100235102891011,-0.3702940584937562,0.5882788383370997,0.6042763933995087,0.8336278038046019
2022-08-02 15:15:00,0.8311024860283034,-0.3702940584937562,0.5424266719697293,0.6042763933995087,0.8140248376331224
2022-08-02 15:30:00,0.6891061360271202,-0.3702940584937562,0.5424266719697293,0.5959205660846338,0.8009561935188027
2022-08-02 15:45:00,0.4761116110253455,-0.3702940584937562,0.5195005887860441,0.5875647387697591,0.7878875494044829
2022-08-02 16:00:00,0.09965617148732502,-0.3702940584937562,0.5195005887860441,0.5875647387697591,0.7748189052901633
2022-08-02 16:15:00,0.038564718579839244,-0.3702940584937562,0.4965745056023589,0.5792089114548843,0.7552159391186837
2022-08-02 16:30:00,-0.13150067735181034,-0.3702940584937562,0.4736484224186737,0.5708530841400095,0.7421472950043639
2022-08-02 16:45:00,-0.2933104715392051,-0.3702940584937562,0.4507223392349885,0.5708530841400095,0.7290786508900442
2022-08-02 17:00:00,-0.4154933773541767,-0.3702940584937562,0.42779625605130334,0.5624972568251346,0.7160100067757246
2022-08-02 17:15:00,-0.5096072372386817,-0.3555761603690563,0.42779625605130334,0.5624972568251346,0.7094756847185647
2022-08-02 17:30:00,-0.5426296442157011,-0.3702940584937562,0.38194408968393295,0.545785602195385,0.6310638200326464
2022-08-02 17:45:00,-0.5756520511927204,-0.3702940584937562,0.3590180065002478,0.545785602195385,0.604926531804007
2022-08-02 18:00:00,-0.5971166157277831,-0.3702940584937562,0.3590180065002478,0.5374297748805101,0.5853235656325274
2022-08-02 18:15:00,-0.6070233378208888,-0.3702940584937562,0.33609192331656257,0.5290739475656353,0.5787892435753675
2022-08-02 18:30:00,-0.6268367820071005,-0.3555761603690563,0.3131658401328774,0.5207181202507605,0.5657205994610479
2022-08-02 18:45:00,-0.6433479854956101,-0.2967045678702567,0.2902397569491922,0.5207181202507605,0.5722549215182078
